participant_id,C_wpu,c_pret,c_form,line,GroupStatus,gesture_rep,gesture_all,gesture_icon
102,4,1,NA,1132,TD,0,0,0
102,14,1,NA,1160,TD,0,0,0
102,6,1,NA,1164,TD,0,0,0
102,6,1,NA,1167,TD,0,0,0
102,6,1,NA,1171,TD,0,0,0
102,8,1,NA,1178,TD,0,0,0
102,10,1,NA,1180,TD,0,0,0
102,4,1,NA,1194,TD,0,0,0
102,1,1,NA,1197,TD,0,0,0
102,8,1,NA,1198,TD,0,0,0
102,21,1,NA,1199,TD,0,0,0
102,1,1,NA,1204,TD,0,0,0
102,12,1,NA,1280,TD,0,0,0
102,6,1,NA,1284,TD,0,0,0
102,5,1,NA,1285,TD,0,0,0
102,5,1,NA,1286,TD,0,0,0
102,6,1,NA,1287,TD,0,0,0
102,1,1,point,1290,TD,0,1,0
102,4,1,NA,1291,TD,0,0,0
102,9,1,NA,1294,TD,0,0,0
102,10,1,NA,1298,TD,0,0,0
102,6,1,NA,1302,TD,0,0,0
102,6,1,NA,1303,TD,0,0,0
102,6,1,NA,1304,TD,0,0,0
102,11,1,NA,1347,TD,0,0,0
102,3,1,NA,1634,TD,0,0,0
102,7,1,NA,1644,TD,0,0,0
103,5,1,NA,4,TD,0,0,0
103,1,1,NA,7,TD,0,0,0
103,4,1,NA,10,TD,0,0,0
103,3,1,NA,13,TD,0,0,0
103,1,1,NA,16,TD,0,0,0
103,2,1,NA,18,TD,0,0,0
103,4,1,NA,19,TD,0,0,0
103,4,1,NA,47,TD,0,0,0
103,5,1,NA,49,TD,0,0,0
103,4,1,NA,52,TD,0,0,0
103,4,1,hold,56,TD,0,1,0
103,1,1,NA,58,TD,0,0,0
103,6,1,NA,59,TD,0,0,0
103,3,1,NA,61,TD,0,0,0
103,1,1,NA,68,TD,0,0,0
103,2,1,NA,71,TD,0,0,0
103,7,1,NA,72,TD,0,0,0
103,3,1,NA,73,TD,0,0,0
103,5,1,NA,75,TD,0,0,0
103,6,1,NA,80,TD,0,0,0
103,5,1,NA,109,TD,0,0,0
103,4,1,NA,113,TD,0,0,0
103,7,1,NA,121,TD,0,0,0
103,6,1,NA,127,TD,0,0,0
103,3,1,NA,134,TD,0,0,0
103,6,1,NA,153,TD,0,0,0
103,10,1,NA,154,TD,0,0,0
103,2,1,NA,174,TD,0,0,0
103,1,1,NA,176,TD,0,0,0
103,1,1,NA,179,TD,0,0,0
103,1,1,NA,181,TD,0,0,0
103,10,1,NA,182,TD,0,0,0
103,4,1,NA,196,TD,0,0,0
103,4,1,NA,197,TD,0,0,0
103,5,1,NA,198,TD,0,0,0
103,2,1,NA,200,TD,0,0,0
103,8,1,NA,204,TD,0,0,0
103,5,1,NA,206,TD,0,0,0
103,2,1,NA,209,TD,0,0,0
103,1,1,NA,216,TD,0,0,0
103,1,1,NA,218,TD,0,0,0
103,4,1,NA,219,TD,0,0,0
103,2,1,shake,220,TD,0,1,0
103,5,1,NA,221,TD,0,0,0
103,4,1,NA,222,TD,0,0,0
103,7,1,NA,233,TD,0,0,0
103,6,1,NA,236,TD,0,0,0
103,1,1,NA,260,TD,0,0,0
103,3,1,NA,271,TD,0,0,0
103,2,1,NA,272,TD,0,0,0
103,3,1,NA,291,TD,0,0,0
103,1,1,NA,294,TD,0,0,0
103,1,1,NA,295,TD,0,0,0
103,1,1,NA,300,TD,0,0,0
103,2,1,NA,302,TD,0,0,0
103,1,1,NA,303,TD,0,0,0
103,4,1,NA,307,TD,0,0,0
103,1,1,NA,319,TD,0,0,0
103,6,1,NA,321,TD,0,0,0
103,11,1,NA,372,TD,0,0,0
103,1,1,NA,374,TD,0,0,0
103,5,1,NA,378,TD,0,0,0
103,4,1,point,380,TD,0,1,0
103,1,1,NA,381,TD,0,0,0
103,7,1,NA,383,TD,0,0,0
103,5,1,NA,385,TD,0,0,0
103,6,1,NA,388,TD,0,0,0
103,3,1,point,390,TD,0,1,0
103,4,1,NA,391,TD,0,0,0
103,1,1,NA,393,TD,0,0,0
103,6,1,hold,394,TD,0,1,0
103,6,1,point,399,TD,0,1,0
103,2,1,NA,402,TD,0,0,0
103,3,1,NA,403,TD,0,0,0
103,6,1,NA,406,TD,0,0,0
103,6,1,NA,409,TD,0,0,0
103,4,1,NA,410,TD,0,0,0
103,18,1,iconic,412,TD,1,1,1
103,5,1,NA,413,TD,0,0,0
103,4,1,NA,415,TD,0,0,0
103,1,1,NA,417,TD,0,0,0
103,2,1,NA,418,TD,0,0,0
103,3,1,NA,422,TD,0,0,0
103,3,1,NA,423,TD,0,0,0
103,2,1,NA,424,TD,0,0,0
103,9,1,NA,425,TD,0,0,0
103,4,1,NA,426,TD,0,0,0
103,11,1,NA,427,TD,0,0,0
103,5,1,NA,428,TD,0,0,0
103,6,1,NA,429,TD,0,0,0
103,5,1,NA,430,TD,0,0,0
103,4,1,NA,431,TD,0,0,0
103,5,1,NA,433,TD,0,0,0
103,4,1,NA,434,TD,0,0,0
103,3,1,NA,439,TD,0,0,0
103,5,1,NA,441,TD,0,0,0
103,1,1,NA,444,TD,0,0,0
103,2,1,NA,786,TD,0,0,0
103,2,1,NA,790,TD,0,0,0
103,2,1,NA,793,TD,0,0,0
103,2,1,NA,795,TD,0,0,0
103,3,1,NA,831,TD,0,0,0
103,7,1,NA,959,TD,0,0,0
103,5,1,NA,1262,TD,0,0,0
103,9,1,NA,1274,TD,0,0,0
103,4,1,hero fist,1413,TD,0,1,0
103,1,1,hero fist,1415,TD,0,1,0
103,1,1,hero fist,1417,TD,0,1,0
103,1,1,hero fist,1418,TD,0,1,0
106,4,1,NA,437,TD,0,0,0
106,2,1,NA,441,TD,0,0,0
106,4,1,NA,442,TD,0,0,0
106,1,1,NA,465,TD,0,0,0
106,5,1,NA,487,TD,0,0,0
106,1,1,NA,497,TD,0,0,0
106,1,1,NA,499,TD,0,0,0
106,3,1,NA,501,TD,0,0,0
106,8,1,NA,508,TD,0,0,0
106,1,1,NA,509,TD,0,0,0
106,1,1,NA,517,TD,0,0,0
106,2,1,point,526,TD,0,1,0
106,5,1,point~,527,TD,0,1,0
106,1,1,NA,535,TD,0,0,0
106,4,1,NA,571,TD,0,0,0
106,7,1,NA,645,TD,0,0,0
106,7,1,NA,652,TD,0,0,0
106,1,1,NA,706,TD,0,0,0
106,1,1,NA,708,TD,0,0,0
22,8,1,NA,1010,TD,0,0,0
22,1,1,NA,1103,TD,0,0,0
22,9,1,NA,1104,TD,0,0,0
22,3,1,NA,1106,TD,0,0,0
22,9,1,NA,1108,TD,0,0,0
22,4,1,NA,1109,TD,0,0,0
22,1,1,shake,1111,TD,0,1,0
22,13,1,iconic,1114,TD,1,1,1
22,4,1,NA,1115,TD,0,0,0
28,1,1,NA,77,TD,0,0,0
28,2,1,NA,78,TD,0,0,0
28,11,1,NA,154,TD,0,0,0
28,0,1,NA,284,TD,0,0,0
28,5,1,NA,291,TD,0,0,0
28,14,1,NA,671,TD,0,0,0
28,6,1,hold,675,TD,0,1,0
28,5,1,NA,692,TD,0,0,0
28,3,1,NA,698,TD,0,0,0
28,1,1,NA,699,TD,0,0,0
28,1,1,NA,700,TD,0,0,0
28,5,1,NA,718,TD,0,0,0
28,6,1,NA,719,TD,0,0,0
28,5,1,palm,721,TD,0,1,0
28,5,1,palm,722,TD,0,1,0
28,6,1,demo,1348,TD,1,1,0
37,4,1,NA,158,TD,0,0,0
37,2,1,NA,161,TD,0,0,0
37,4,1,NA,196,TD,0,0,0
37,4,1,NA,197,TD,0,0,0
37,4,1,NA,198,TD,0,0,0
37,4,1,NA,199,TD,0,0,0
37,4,1,NA,206,TD,0,0,0
37,5,1,NA,208,TD,0,0,0
37,5,1,NA,209,TD,0,0,0
37,7,1,NA,210,TD,0,0,0
37,6,1,NA,212,TD,0,0,0
37,10,1,NA,213,TD,0,0,0
37,15,1,NA,215,TD,0,0,0
37,6,1,NA,216,TD,0,0,0
37,2,1,NA,223,TD,0,0,0
37,2,1,NA,224,TD,0,0,0
37,2,1,NA,225,TD,0,0,0
37,3,1,NA,226,TD,0,0,0
37,1,1,NA,227,TD,0,0,0
37,5,1,NA,228,TD,0,0,0
37,5,1,point,229,TD,0,1,0
37,3,1,NA,235,TD,0,0,0
37,5,1,NA,236,TD,0,0,0
37,5,1,NA,237,TD,0,0,0
37,3,1,NA,238,TD,0,0,0
37,5,1,NA,239,TD,0,0,0
37,3,1,NA,240,TD,0,0,0
37,4,1,NA,241,TD,0,0,0
37,6,1,NA,246,TD,0,0,0
37,6,1,NA,259,TD,0,0,0
37,4,1,NA,260,TD,0,0,0
37,1,1,NA,261,TD,0,0,0
37,4,1,NA,291,TD,0,0,0
37,3,1,NA,293,TD,0,0,0
37,2,1,NA,294,TD,0,0,0
37,4,1,NA,295,TD,0,0,0
37,2,1,NA,299,TD,0,0,0
37,8,1,NA,300,TD,0,0,0
37,1,1,NA,301,TD,0,0,0
37,3,1,NA,302,TD,0,0,0
37,3,1,NA,303,TD,0,0,0
37,3,1,NA,304,TD,0,0,0
37,5,1,NA,305,TD,0,0,0
37,5,1,NA,306,TD,0,0,0
37,7,1,NA,308,TD,0,0,0
37,4,1,NA,309,TD,0,0,0
37,6,1,NA,310,TD,0,0,0
37,6,1,NA,311,TD,0,0,0
37,3,1,NA,314,TD,0,0,0
37,21,1,NA,319,TD,0,0,0
37,3,1,NA,320,TD,0,0,0
37,3,1,NA,321,TD,0,0,0
37,5,1,NA,322,TD,0,0,0
37,5,1,NA,323,TD,0,0,0
37,6,1,NA,326,TD,0,0,0
37,4,1,NA,327,TD,0,0,0
37,5,1,NA,328,TD,0,0,0
37,5,1,NA,330,TD,0,0,0
37,2,1,NA,335,TD,0,0,0
37,7,1,NA,336,TD,0,0,0
37,7,1,NA,341,TD,0,0,0
37,4,1,NA,369,TD,0,0,0
37,2,1,NA,370,TD,0,0,0
37,3,1,NA,371,TD,0,0,0
37,5,1,NA,372,TD,0,0,0
37,7,1,NA,373,TD,0,0,0
37,1,1,NA,374,TD,0,0,0
37,2,1,NA,375,TD,0,0,0
37,1,1,NA,376,TD,0,0,0
37,7,1,NA,377,TD,0,0,0
37,2,1,point,378,TD,0,1,0
37,2,1,NA,379,TD,0,0,0
37,2,1,NA,380,TD,0,0,0
37,4,1,NA,500,TD,0,0,0
37,6,1,NA,501,TD,0,0,0
37,4,1,NA,508,TD,0,0,0
37,5,1,NA,512,TD,0,0,0
37,4,1,NA,513,TD,0,0,0
37,4,1,NA,518,TD,0,0,0
37,4,1,NA,519,TD,0,0,0
37,4,1,NA,522,TD,0,0,0
37,2,1,NA,556,TD,0,0,0
37,4,1,NA,567,TD,0,0,0
37,4,1,NA,586,TD,0,0,0
37,4,1,NA,611,TD,0,0,0
37,4,1,NA,613,TD,0,0,0
37,3,1,NA,626,TD,0,0,0
37,6,1,NA,636,TD,0,0,0
37,4,1,NA,640,TD,0,0,0
37,4,1,NA,644,TD,0,0,0
37,5,1,NA,645,TD,0,0,0
37,4,1,NA,658,TD,0,0,0
37,4,1,NA,659,TD,0,0,0
37,4,1,NA,662,TD,0,0,0
37,4,1,NA,667,TD,0,0,0
37,4,1,NA,668,TD,0,0,0
37,5,1,NA,670,TD,0,0,0
37,4,1,NA,672,TD,0,0,0
37,4,1,NA,673,TD,0,0,0
37,4,1,NA,674,TD,0,0,0
37,4,1,NA,677,TD,0,0,0
37,4,1,NA,679,TD,0,0,0
37,4,1,NA,681,TD,0,0,0
37,4,1,NA,754,TD,0,0,0
37,4,1,NA,758,TD,0,0,0
38,3,1,NA,4,TD,0,0,0
38,5,1,NA,7,TD,0,0,0
38,7,1,NA,91,TD,0,0,0
38,5,1,NA,93,TD,0,0,0
38,6,1,NA,95,TD,0,0,0
38,10,1,NA,97,TD,0,0,0
38,6,1,shake,100,TD,0,1,0
38,7,1,NA,182,TD,0,0,0
38,5,1,NA,185,TD,0,0,0
38,6,1,NA,187,TD,0,0,0
38,9,1,NA,189,TD,0,0,0
38,7,1,NA,195,TD,0,0,0
38,1,1,NA,196,TD,0,0,0
38,4,1,NA,197,TD,0,0,0
38,7,1,NA,198,TD,0,0,0
38,3,1,NA,199,TD,0,0,0
38,5,1,NA,202,TD,0,0,0
38,3,1,NA,203,TD,0,0,0
38,1,1,NA,204,TD,0,0,0
38,3,1,NA,205,TD,0,0,0
38,11,1,NA,230,TD,0,0,0
38,8,1,NA,231,TD,0,0,0
38,6,1,NA,232,TD,0,0,0
38,1,1,NA,279,TD,0,0,0
38,2,1,NA,296,TD,0,0,0
38,2,1,NA,297,TD,0,0,0
38,7,1,NA,375,TD,0,0,0
38,6,1,NA,377,TD,0,0,0
38,7,1,NA,379,TD,0,0,0
38,7,1,NA,380,TD,0,0,0
38,5,1,NA,382,TD,0,0,0
38,3,1,NA,383,TD,0,0,0
38,7,1,NA,385,TD,0,0,0
38,3,1,NA,386,TD,0,0,0
38,2,1,NA,388,TD,0,0,0
38,8,1,NA,389,TD,0,0,0
38,3,1,NA,390,TD,0,0,0
38,1,1,NA,407,TD,0,0,0
38,1,1,NA,408,TD,0,0,0
38,1,1,NA,409,TD,0,0,0
38,3,1,NA,421,TD,0,0,0
38,1,1,NA,422,TD,0,0,0
38,3,1,NA,423,TD,0,0,0
38,1,1,NA,468,TD,0,0,0
38,1,1,NA,469,TD,0,0,0
38,3,1,NA,470,TD,0,0,0
38,1,1,NA,471,TD,0,0,0
38,1,1,NA,472,TD,0,0,0
38,3,1,NA,473,TD,0,0,0
38,1,1,NA,474,TD,0,0,0
38,1,1,NA,475,TD,0,0,0
38,1,1,NA,476,TD,0,0,0
38,4,1,NA,477,TD,0,0,0
38,3,1,NA,520,TD,0,0,0
38,4,1,NA,521,TD,0,0,0
38,7,1,NA,888,TD,0,0,0
38,7,1,NA,889,TD,0,0,0
38,4,1,hold,890,TD,0,1,0
38,6,1,NA,891,TD,0,0,0
38,5,1,NA,892,TD,0,0,0
38,4,1,NA,893,TD,0,0,0
38,10,1,NA,898,TD,0,0,0
38,4,1,NA,899,TD,0,0,0
38,3,1,NA,902,TD,0,0,0
43,24,1,NA,17,TD,0,0,0
43,2,1,NA,54,TD,0,0,0
43,4,1,NA,56,TD,0,0,0
43,14,1,NA,70,TD,0,0,0
43,9,1,NA,71,TD,0,0,0
43,6,1,oh my,75,TD,0,1,0
43,7,1,oh my~,76,TD,0,1,0
43,4,1,NA,90,TD,0,0,0
43,3,1,NA,93,TD,0,0,0
43,7,1,NA,94,TD,0,0,0
43,6,1,NA,104,TD,0,0,0
43,1,1,NA,340,TD,0,0,0
43,2,1,NA,342,TD,0,0,0
43,1,1,NA,903,TD,0,0,0
44,3,1,NA,319,TD,0,0,0
44,2,1,NA,322,TD,0,0,0
44,1,1,NA,324,TD,0,0,0
45,1,1,point,34,TD,0,1,0
45,6,1,point,1207,TD,0,1,0
45,1,1,NA,1231,TD,0,0,0
45,1,1,NA,1235,TD,0,0,0
45,3,1,NA,1236,TD,0,0,0
45,7,1,flip,1237,TD,0,1,0
45,2,1,NA,1239,TD,0,0,0
45,6,1,NA,1241,TD,0,0,0
45,4,1,NA,1244,TD,0,0,0
45,9,1,NA,1245,TD,0,0,0
45,1,1,NA,1251,TD,0,0,0
45,3,1,NA,1253,TD,0,0,0
45,6,1,NA,1254,TD,0,0,0
45,10,1,?,1255,TD,0,1,0
45,1,1,nod,1259,TD,0,1,0
45,5,1,metaphoric,1275,TD,1,1,0
45,10,1,NA,1316,TD,0,0,0
45,1,1,NA,1320,TD,0,0,0
45,4,1,point,1321,TD,0,1,0
45,5,1,NA,1323,TD,0,0,0
45,6,1,NA,1326,TD,0,0,0
45,6,1,NA,1327,TD,0,0,0
45,7,1,NA,1338,TD,0,0,0
45,5,1,NA,1342,TD,0,0,0
45,5,1,NA,1352,TD,0,0,0
45,10,1,NA,1354,TD,0,0,0
45,6,1,NA,1358,TD,0,0,0
45,2,1,NA,1361,TD,0,0,0
45,1,1,NA,1363,TD,0,0,0
45,7,1,NA,1366,TD,0,0,0
45,7,1,NA,1379,TD,0,0,0
45,1,1,NA,1381,TD,0,0,0
45,6,1,point,1382,TD,0,1,0
45,2,1,point,1384,TD,0,1,0
45,5,1,NA,1386,TD,0,0,0
45,6,1,NA,1409,TD,0,0,0
45,1,1,NA,1412,TD,0,0,0
45,2,1,NA,1414,TD,0,0,0
45,3,1,hold,1415,TD,0,1,0
45,3,1,NA,1417,TD,0,0,0
45,3,1,NA,1494,TD,0,0,0
45,3,1,NA,1497,TD,0,0,0
45,4,1,NA,1502,TD,0,0,0
45,1,1,NA,1503,TD,0,0,0
45,2,1,NA,1504,TD,0,0,0
45,5,1,NA,1509,TD,0,0,0
45,4,1,NA,1540,TD,0,0,0
45,1,1,NA,1544,TD,0,0,0
45,1,1,NA,1548,TD,0,0,0
45,1,1,nod,1551,TD,0,1,0
45,5,1,NA,1567,TD,0,0,0
45,9,1,NA,1568,TD,0,0,0
45,7,1,NA,1570,TD,0,0,0
45,6,1,NA,1571,TD,0,0,0
45,5,1,NA,1592,TD,0,0,0
45,5,1,NA,1593,TD,0,0,0
45,8,1,NA,1595,TD,0,0,0
45,6,1,NA,1606,TD,0,0,0
45,5,1,NA,1607,TD,0,0,0
45,3,1,NA,1610,TD,0,0,0
45,6,1,NA,1613,TD,0,0,0
45,5,1,NA,1666,TD,0,0,0
45,13,1,palm - point,1667,TD,0,1,0
45,2,1,NA,1670,TD,0,0,0
45,1,1,NA,1673,TD,0,0,0
45,5,1,NA,1675,TD,0,0,0
45,1,1,NA,1678,TD,0,0,0
45,6,1,NA,1679,TD,0,0,0
45,5,1,NA,1682,TD,0,0,0
54,1,1,NA,25,TD,0,0,0
54,1,1,NA,26,TD,0,0,0
54,1,1,NA,27,TD,0,0,0
54,3,1,NA,123,TD,0,0,0
54,3,1,NA,653,TD,0,0,0
58,5,1,NA,194,TD,0,0,0
58,20,1,NA,198,TD,0,0,0
58,8,1,NA,202,TD,0,0,0
58,3,1,NA,204,TD,0,0,0
58,3,1,NA,223,TD,0,0,0
58,3,1,NA,225,TD,0,0,0
58,3,1,NA,226,TD,0,0,0
58,8,1,NA,240,TD,0,0,0
58,2,1,NA,241,TD,0,0,0
58,2,1,NA,242,TD,0,0,0
58,2,1,NA,243,TD,0,0,0
58,2,1,NA,244,TD,0,0,0
58,3,1,NA,245,TD,0,0,0
58,2,1,NA,246,TD,0,0,0
58,1,1,NA,247,TD,0,0,0
58,6,1,NA,493,TD,0,0,0
58,2,1,NA,494,TD,0,0,0
58,3,1,NA,1144,TD,0,0,0
58,3,1,NA,1150,TD,0,0,0
58,6,1,NA,1678,TD,0,0,0
58,2,1,NA,1682,TD,0,0,0
58,3,1,NA,1799,TD,0,0,0
58,10,1,NA,1800,TD,0,0,0
61,5,1,NA,878,TD,0,0,0
61,4,1,NA,880,TD,0,0,0
61,2,1,NA,1342,TD,0,0,0
61,1,1,NA,1347,TD,0,0,0
61,2,1,NA,1348,TD,0,0,0
61,3,1,NA,1350,TD,0,0,0
75,4,1,NA,1195,TD,0,0,0
75,1,1,NA,1198,TD,0,0,0
75,1,1,NA,1200,TD,0,0,0
75,1,1,NA,1201,TD,0,0,0
75,5,1,NA,1202,TD,0,0,0
75,7,1,NA,1204,TD,0,0,0
75,1,1,NA,1206,TD,0,0,0
75,1,1,iconic~,1218,TD,1,1,1
75,2,1,iconic~,1219,TD,1,1,1
75,2,1,iconic~,1220,TD,1,1,1
75,2,1,NA,1223,TD,0,0,0
75,4,1,NA,1224,TD,0,0,0
75,1,1,NA,1226,TD,0,0,0
75,1,1,NA,1292,TD,0,0,0
75,1,1,NA,1529,TD,0,0,0
75,2,1,NA,1542,TD,0,0,0
75,1,1,NA,1568,TD,0,0,0
75,1,1,NA,1569,TD,0,0,0
75,2,1,NA,1636,TD,0,0,0
75,3,1,NA,1644,TD,0,0,0
75,2,1,NA,1649,TD,0,0,0
75,6,1,NA,1650,TD,0,0,0
75,3,1,NA,1652,TD,0,0,0
75,3,1,NA,1653,TD,0,0,0
75,2,1,NA,1654,TD,0,0,0
75,1,1,NA,1656,TD,0,0,0
75,2,1,NA,1659,TD,0,0,0
75,2,1,NA,1664,TD,0,0,0
75,1,1,NA,1665,TD,0,0,0
75,1,1,NA,1667,TD,0,0,0
75,1,1,NA,1668,TD,0,0,0
75,2,1,NA,1693,TD,0,0,0
75,2,1,NA,1718,TD,0,0,0
75,3,1,NA,1732,TD,0,0,0
75,1,1,NA,1740,TD,0,0,0
75,1,1,NA,2518,TD,0,0,0
75,1,1,NA,2520,TD,0,0,0
75,5,1,NA,2528,TD,0,0,0
75,3,1,NA,2531,TD,0,0,0
75,1,1,NA,2534,TD,0,0,0
75,1,1,NA,2536,TD,0,0,0
75,5,1,NA,2731,TD,0,0,0
75,1,1,NA,2733,TD,0,0,0
75,1,1,NA,2735,TD,0,0,0
75,1,1,NA,2736,TD,0,0,0
75,1,1,NA,2745,TD,0,0,0
75,7,1,NA,2747,TD,0,0,0
75,1,1,NA,2749,TD,0,0,0
75,3,1,NA,2750,TD,0,0,0
75,3,1,NA,2752,TD,0,0,0
75,2,1,NA,2754,TD,0,0,0
75,1,1,NA,2755,TD,0,0,0
75,4,1,NA,2757,TD,0,0,0
75,1,1,NA,2759,TD,0,0,0
75,8,1,NA,2803,TD,0,0,0
75,13,1,NA,3177,TD,0,0,0
75,3,1,NA,3181,TD,0,0,0
75,3,1,beat,3183,TD,0,1,0
75,4,1,NA,3246,TD,0,0,0
75,3,1,NA,3248,TD,0,0,0
75,7,1,NA,3252,TD,0,0,0
75,1,1,NA,3260,TD,0,0,0
75,5,1,NA,3261,TD,0,0,0
75,4,1,NA,3265,TD,0,0,0
75,1,1,NA,3267,TD,0,0,0
75,1,1,NA,3270,TD,0,0,0
75,4,1,NA,3272,TD,0,0,0
75,4,1,NA,3280,TD,0,0,0
75,2,1,NA,3287,TD,0,0,0
75,2,1,NA,3288,TD,0,0,0
75,1,1,NA,3290,TD,0,0,0
75,5,1,NA,3291,TD,0,0,0
75,7,1,NA,3292,TD,0,0,0
75,2,1,NA,3294,TD,0,0,0
75,1,1,NA,3303,TD,0,0,0
84,1,1,NA,340,TD,0,0,0
84,10,1,point - point,352,TD,0,1,0
84,5,1,NA,359,TD,0,0,0
84,3,1,flip,407,TD,0,1,0
84,4,1,point,471,TD,0,1,0
84,1,1,NA,541,TD,0,0,0
84,1,1,NA,543,TD,0,0,0
84,1,1,NA,567,TD,0,0,0
84,1,1,NA,612,TD,0,0,0
84,1,1,NA,628,TD,0,0,0
84,1,1,NA,694,TD,0,0,0
84,3,1,NA,718,TD,0,0,0
84,1,1,NA,720,TD,0,0,0
84,6,1,NA,868,TD,0,0,0
84,1,1,NA,873,TD,0,0,0
84,1,1,NA,877,TD,0,0,0
84,3,1,NA,897,TD,0,0,0
84,3,1,NA,912,TD,0,0,0
84,3,1,NA,998,TD,0,0,0
84,1,1,NA,1067,TD,0,0,0
84,1,1,NA,1094,TD,0,0,0
84,1,1,NA,1099,TD,0,0,0
84,5,1,NA,1132,TD,0,0,0
84,1,1,NA,1134,TD,0,0,0
84,2,1,NA,1137,TD,0,0,0
84,1,1,NA,1244,TD,0,0,0
84,3,1,NA,1267,TD,0,0,0
84,2,1,NA,1269,TD,0,0,0
84,1,1,NA,1339,TD,0,0,0
84,1,1,NA,1342,TD,0,0,0
84,5,1,NA,1344,TD,0,0,0
84,5,1,NA,1373,TD,0,0,0
84,1,1,NA,1383,TD,0,0,0
84,1,1,NA,1400,TD,0,0,0
84,5,1,NA,1408,TD,0,0,0
84,5,1,NA,1409,TD,0,0,0
84,1,1,NA,1411,TD,0,0,0
84,1,1,NA,1451,TD,0,0,0
84,3,1,NA,1843,TD,0,0,0
84,3,1,NA,1844,TD,0,0,0
